symbol,geneid,description,pvalue,padj,log2foldchange,stat,basemean,ingested_at,bronze_source_file,series_id,gb_acc
MTUS1,57509.0,microtubule associated scaffold protein 1,0.066,0.320686,-0.83997,-1.83821,32.75,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ACADSB,36.0,acyl-CoA dehydrogenase short/branched chain,0.066,0.320686,-0.290351,-1.83827,241.36,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
FRS2,10818.0,fibroblast growth factor receptor substrate 2,0.0659,0.320686,-0.396873,-1.83884,89.6,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ANAPC7,51434.0,anaphase promoting complex subunit 7,0.066,0.320686,0.463784,1.83836,580.34,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF317,57693.0,zinc finger protein 317,0.066,0.320686,-0.235003,-1.83861,1176.11,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RTL10,79680.0,retrotransposon Gag like 10,0.066,0.320686,-0.28687,-1.8384,292.99,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MIR3605,100500853.0,microRNA 3605,0.0662,0.320797,-0.31387,-1.83713,101.42,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CZIB,54987.0,CXXC motif containing zinc binding protein,0.0663,0.320797,0.275758,1.8367,895.35,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ARV1,64801.0,"ARV1 homolog, fatty acid homeostasis modulator",0.0662,0.320797,0.37147,1.83675,208.85,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
D2HGDH,728294.0,D-2-hydroxyglutarate dehydrogenase,0.0662,0.320797,-0.276769,-1.83728,395.27,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
GGTA1,2681.0,glycoprotein alpha-galactosyltransferase 1 (inactive),0.0661,0.320797,0.695911,1.83754,332.72,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF770,54989.0,zinc finger protein 770,0.0662,0.320797,-0.384502,-1.83736,527.38,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC101928762,101928762.0,uncharacterized LOC101928762,0.0661,0.320797,0.439082,1.83763,38.67,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
KIF19,124602.0,kinesin family member 19,0.0661,0.320797,1.10428,1.83788,76.38,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
BRD4,23476.0,bromodomain containing 4,0.0662,0.320797,-0.255811,-1.83691,692.32,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
DSN1,79980.0,DSN1 component of MIS12 kinetochore complex,0.0662,0.320797,0.282654,1.83679,176.8,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
FRAT2,23401.0,FRAT regulator of WNT signaling pathway 2,0.0663,0.320938,0.33685,1.83609,1500.51,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TMEM263,90488.0,transmembrane protein 263,0.0663,0.320938,-0.480686,-1.8362,250.44,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PDPR2P,283922.0,"pyruvate dehydrogenase phosphatase regulatory subunit 2, pseudogene",0.0663,0.320938,0.304162,1.8363,169.12,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC100128340,100128340.0,uncharacterized LOC100128340,0.0664,0.321249,1.03268,1.83552,23.33,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
KRT10,3858.0,keratin 10,0.0665,0.32125,-0.479284,-1.8353,661.0,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CEBPB,1051.0,CCAAT enhancer binding protein beta,0.0665,0.32125,-0.696025,-1.83525,719.08,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
GPC3,2719.0,glypican 3,0.0665,0.32125,-0.951686,-1.83511,13.66,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RRP15,51018.0,ribosomal RNA processing 15 homolog,0.0666,0.321294,-0.587592,-1.83433,113.42,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105371058,105371058.0,,0.0666,0.321294,0.584509,1.83424,125.66,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TMEM259,91304.0,transmembrane protein 259,0.0666,0.321294,-0.162099,-1.83454,6564.63,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RALGAPA2,57186.0,Ral GTPase activating protein catalytic subunit alpha 2,0.0665,0.321294,-0.306273,-1.83479,155.53,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CDH26,60437.0,cadherin 26,0.0666,0.321294,0.91981,1.83464,14.56,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NKRF,55922.0,NFKB repressing factor,0.0666,0.321294,-0.691173,-1.83429,98.13,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PGM2L1,283209.0,phosphoglucomutase 2 like 1,0.0667,0.321617,-0.597495,-1.83365,86.73,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SMG1P3,100271836.0,SMG1 pseudogene 3,0.0668,0.321814,-0.442222,-1.83324,219.49,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
KHDC4,22889.0,"KH domain containing 4, pre-mRNA splicing factor",0.0668,0.32182,0.382573,1.83296,149.64,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ANO6,196527.0,anoctamin 6,0.0668,0.32182,0.401934,1.83298,1155.13,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MRPL15,29088.0,mitochondrial ribosomal protein L15,0.0669,0.321964,0.257212,1.83262,534.05,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
WASH8P,100288778.0,"WAS protein family homolog 8, pseudogene",0.0669,0.321967,0.487314,1.83248,241.89,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
FOXD2-AS1,84793.0,FOXD2 adjacent opposite strand RNA 1,0.0671,0.322198,0.691771,1.83124,20.09,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105374334,105374334.0,uncharacterized LOC105374334,0.0671,0.322198,0.811487,1.83098,17.81,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CNNM4,26504.0,cyclin and CBS domain divalent metal cation transport mediator 4,0.0671,0.322198,-0.427094,-1.83115,245.97,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
DELE1,9812.0,DAP3 binding cell death enhancer 1,0.067,0.322198,-0.175691,-1.83152,1334.51,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LBHD1,79081.0,LBH domain containing 1,0.0671,0.322198,0.268486,1.83129,494.66,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
FBXL9P,26231.0,"F-box and leucine rich repeat protein, pseudogene",0.0671,0.322198,0.421768,1.83095,97.71,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SMURF2,64750.0,SMAD specific E3 ubiquitin protein ligase 2,0.0671,0.322198,-0.46055,-1.831,235.92,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC101928045,101928045.0,uncharacterized LOC101928045,0.0671,0.322198,-0.260056,-1.83121,258.34,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
POFUT2,23275.0,protein O-fucosyltransferase 2,0.0671,0.322198,-0.408633,-1.83113,248.7,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF429,353088.0,zinc finger protein 429,0.0671,0.322213,0.492655,1.83079,299.94,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
HACD4,401494.0,3-hydroxyacyl-CoA dehydratase 4,0.0672,0.32252,0.283763,1.83023,842.03,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SNORD46,94161.0,"small nucleolar RNA, C/D box 46",0.0674,0.322665,-0.67945,-1.82908,11.9,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
METTL21A,151194.0,"methyltransferase 21A, HSPA lysine",0.0674,0.322665,-0.385842,-1.82925,349.22,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LMAN2,10960.0,"lectin, mannose binding 2",0.0674,0.322665,0.157292,1.82921,7074.17,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LSM2,57819.0,"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated",0.0674,0.322665,0.337833,1.82922,250.25,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PFKP,5214.0,"phosphofructokinase, platelet",0.0673,0.322665,0.316527,1.82984,1370.81,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
THAP2,83591.0,THAP domain containing 2,0.0673,0.322665,-0.743574,-1.82944,82.95,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TPM1-AS,111064646.0,TPM1 antisense RNA,0.0674,0.322665,0.850535,1.82923,46.07,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
YTHDF3,253943.0,YTH N6-methyladenosine RNA binding protein 3,0.0674,0.322759,-0.558417,-1.82881,646.38,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SCARB1,949.0,scavenger receptor class B member 1,0.0675,0.323219,-0.326476,-1.82804,407.31,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PRANCR,101928062.0,progenitor renewal associated non-coding RNA,0.0676,0.323256,-0.458538,-1.82785,144.92,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
DNM3,26052.0,dynamin 3,0.0676,0.323291,0.479134,1.82748,74.73,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SEPTIN7P2,641977.0,septin 7 pseudogene 2,0.0676,0.323291,-0.416953,-1.82759,187.8,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PLPP5,84513.0,phospholipid phosphatase 5,0.0677,0.323291,0.296551,1.82728,911.16,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CMTM3,123920.0,CKLF like MARVEL transmembrane domain containing 3,0.0677,0.323291,-0.182981,-1.82726,2740.76,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
HIVEP3,59269.0,HIVEP zinc finger 3,0.0678,0.323497,-0.414483,-1.82667,225.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC112268469,112268469.0,uncharacterized LOC112268469,0.0678,0.323497,0.587752,1.8265,13.22,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
HIVEP2-DT,107986655.0,HIVEP2 divergent transcript,0.0678,0.323497,-0.796107,-1.82644,12.25,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NOB1,28987.0,NIN1 (RPN12) binding protein 1 homolog,0.0678,0.323497,-0.369645,-1.82665,646.85,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
C1orf52,148423.0,chromosome 1 open reading frame 52,0.0679,0.323789,-0.509254,-1.82551,369.88,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TMEM214,54867.0,transmembrane protein 214,0.0679,0.323789,0.255798,1.8254,1326.05,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PNO1,56902.0,partner of NOB1 homolog,0.068,0.323789,-0.575931,-1.82523,356.81,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
KDM3A,55818.0,lysine demethylase 3A,0.0679,0.323789,-0.467735,-1.82543,680.46,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
JARID2,3720.0,jumonji and AT-rich interaction domain containing 2,0.068,0.323789,-0.346636,-1.82519,536.57,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RPL30,6156.0,ribosomal protein L30,0.068,0.323789,-0.392657,-1.82533,3618.1,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SMG1,23049.0,SMG1 nonsense mediated mRNA decay associated PI3K related kinase,0.068,0.323789,-0.341379,-1.82509,251.13,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ACVR1C,130399.0,activin A receptor type 1C,0.0681,0.324022,-0.73043,-1.82464,12.6,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CEP126,57562.0,centrosomal protein 126,0.0681,0.324055,-0.614875,-1.82445,19.29,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TSPAN2,10100.0,tetraspanin 2,0.0684,0.325304,0.447404,1.82227,176.62,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PRDM4,11108.0,PR/SET domain 4,0.0684,0.325304,-0.274709,-1.82235,878.82,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
FAM30A,9834.0,family with sequence similarity 30 member A,0.0684,0.325304,0.47713,1.82236,452.66,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TPTEP2-CSNK1E,102800317.0,TPTEP2-CSNK1E readthrough,0.0684,0.325304,-0.348782,-1.8221,318.4,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CYSLTR1,10800.0,cysteinyl leukotriene receptor 1,0.0684,0.325304,0.364288,1.82205,464.74,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CYB5D1,124637.0,cytochrome b5 domain containing 1,0.0685,0.325445,-0.611905,-1.82172,111.89,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PNRC2,55629.0,proline rich nuclear receptor coactivator 2,0.0688,0.325449,-0.398838,-1.8199,1805.64,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ARL8B,55207.0,ADP ribosylation factor like GTPase 8B,0.0687,0.325449,-0.638724,-1.82025,1210.44,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZBTB47,92999.0,zinc finger and BTB domain containing 47,0.0687,0.325449,-0.707655,-1.8203,24.27,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
FAM76B,143684.0,family with sequence similarity 76 member B,0.0687,0.325449,-0.404255,-1.82012,324.33,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
DENND5B,160518.0,DENN domain containing 5B,0.0686,0.325449,0.590787,1.82116,57.13,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TUBA1C,84790.0,tubulin alpha 1c,0.0688,0.325449,-0.6385,-1.82,1961.64,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MIR616,693201.0,microRNA 616,0.0688,0.325449,-0.57066,-1.82006,51.12,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CRY1,1407.0,cryptochrome circadian regulator 1,0.0688,0.325449,-0.653457,-1.81984,546.78,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
COG6,57511.0,component of oligomeric golgi complex 6,0.0688,0.325449,0.412735,1.81998,202.7,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
IGHV4-61,28391.0,immunoglobulin heavy variable 4-61,0.0686,0.325449,0.778362,1.82109,244.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RAP1GAP2,23108.0,RAP1 GTPase activating protein 2,0.0687,0.325449,0.383181,1.82008,240.67,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CHD6,84181.0,chromodomain helicase DNA binding protein 6,0.0688,0.325449,-0.233855,-1.82001,300.08,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SSR4P1,728039.0,signal sequence receptor subunit 4 pseudogene 1,0.0688,0.325449,-0.981627,-1.82,11.36,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
APOL4,80832.0,apolipoprotein L4,0.0687,0.325449,1.13578,1.82069,16.83,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
INTS7,25896.0,integrator complex subunit 7,0.0689,0.325702,0.376366,1.81925,252.81,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SEC63,11231.0,"SEC63 homolog, protein translocation regulator",0.069,0.325702,-0.197268,-1.81869,650.02,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CBLN3,643866.0,cerebellin 3 precursor,0.069,0.325702,0.778475,1.81869,10.55,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TEX14,56155.0,"testis expressed 14, intercellular bridge forming factor",0.0689,0.325702,-1.24003,-1.81912,12.19,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PACSIN2,11252.0,protein kinase C and casein kinase substrate in neurons 2,0.0689,0.325702,0.21495,1.8189,1045.79,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PBDC1,51260.0,polysaccharide biosynthesis domain containing 1,0.069,0.325702,-0.505949,-1.8187,696.1,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105374985,105374985.0,,0.0691,0.326226,0.548137,1.81783,54.41,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SHISA4,149345.0,shisa family member 4,0.0692,0.326369,0.627307,1.81696,17.99,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
FOXN2,3344.0,forkhead box N2,0.0692,0.326369,-0.214097,-1.81726,332.99,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RHOBTB2,23221.0,Rho related BTB domain containing 2,0.0692,0.326369,0.351095,1.81729,324.11,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CTU2,348180.0,cytosolic thiouridylase subunit 2,0.0692,0.326369,-0.556705,-1.81703,284.04,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LINC00649,100506334.0,long intergenic non-protein coding RNA 649,0.0692,0.326369,-0.365201,-1.81698,170.53,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RPL32P3,132241.0,ribosomal protein L32 pseudogene 3,0.0693,0.326454,0.324776,1.8165,138.72,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
REPIN1-AS1,105375563.0,REPIN1 antisense RNA 1,0.0693,0.326454,-0.565116,-1.81644,35.3,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
EGLN3,112399.0,egl-9 family hypoxia inducible factor 3,0.0693,0.326454,0.544843,1.81665,46.97,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
KTI12,112970.0,KTI12 chromatin associated homolog,0.0694,0.326493,-0.286248,-1.81587,317.55,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CUL3,8452.0,cullin 3,0.0694,0.326493,-0.509948,-1.81574,977.77,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SLC26A6,65010.0,solute carrier family 26 member 6,0.0694,0.326493,0.259273,1.8158,1010.52,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CCDC34,91057.0,coiled-coil domain containing 34,0.0694,0.326493,0.674116,1.81572,17.46,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
IGLV3-1,28809.0,immunoglobulin lambda variable 3-1,0.0694,0.326493,0.53416,1.81612,245.88,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105376032,105376032.0,uncharacterized LOC105376032,0.0695,0.326578,0.631656,1.81547,15.94,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RHOBTB3,22836.0,Rho related BTB domain containing 3,0.0696,0.326838,-0.637533,-1.81456,32.88,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
FDFT1,2222.0,farnesyl-diphosphate farnesyltransferase 1,0.0696,0.326838,0.30594,1.81462,2314.42,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ABCC4,10257.0,ATP binding cassette subfamily C member 4,0.0696,0.326838,0.461879,1.8147,128.29,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF175,7728.0,zinc finger protein 175,0.0696,0.326838,0.575877,1.81445,53.44,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SLC38A5,92745.0,solute carrier family 38 member 5,0.0696,0.326838,0.402121,1.81446,396.18,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SERPINH1,871.0,serpin family H member 1,0.0696,0.326875,0.475548,1.81426,122.59,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SH2D3A,10045.0,SH2 domain containing 3A,0.0697,0.327259,-0.378204,-1.8136,782.94,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NPIPB11,728888.0,nuclear pore complex interacting protein family member B11,0.0698,0.327405,-0.711218,-1.81326,171.87,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
POP1,10940.0,"POP1 homolog, ribonuclease P/MRP subunit",0.0699,0.327788,0.447949,1.8126,67.04,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CNN3,1266.0,calponin 3,0.07,0.327791,-0.785288,-1.81216,86.29,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MIR1244-3,100422872.0,microRNA 1244-3,0.07,0.327791,-0.788743,-1.8121,15.46,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ANPEP,290.0,"alanyl aminopeptidase, membrane",0.07,0.327791,-0.767575,-1.81207,2371.6,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SLC25A42,284439.0,solute carrier family 25 member 42,0.07,0.327791,0.293955,1.81214,666.67,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MAP10,54627.0,microtubule associated protein 10,0.0701,0.328246,0.633948,1.81117,29.03,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
UBE3A,7337.0,ubiquitin protein ligase E3A,0.0701,0.328246,-0.265744,-1.81121,878.4,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TMPRSS3,64699.0,transmembrane serine protease 3,0.0703,0.328791,0.636565,1.81016,37.61,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ATP11C,286410.0,ATPase phospholipid transporting 11C,0.0703,0.328791,-0.426063,-1.81021,99.42,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
GTF2F1,2962.0,general transcription factor IIF subunit 1,0.0703,0.328797,-0.369323,-1.81002,1071.69,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ARID4B,51742.0,AT-rich interaction domain 4B,0.0704,0.329126,-0.531668,-1.80914,1935.03,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
HCG11,493812.0,HLA complex group 11,0.0704,0.329126,0.443568,1.80903,57.67,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CDC42EP4,23580.0,CDC42 effector protein 4,0.0704,0.329126,-0.702795,-1.80941,111.65,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF512B,57473.0,zinc finger protein 512B,0.0704,0.329126,-0.451471,-1.80928,66.47,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
GAS2,2620.0,growth arrest specific 2,0.0705,0.329343,0.773109,1.8086,11.01,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LUZP1,7798.0,leucine zipper protein 1,0.0706,0.329421,-0.533906,-1.8083,264.72,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
FBXO45,200933.0,F-box protein 45,0.0706,0.329421,-0.438924,-1.80823,182.06,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
DUSP16,80824.0,dual specificity phosphatase 16,0.0708,0.330289,-0.816087,-1.8069,121.9,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
KIFC1,3833.0,kinesin family member C1,0.0708,0.330358,0.888644,1.8066,91.81,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
