experiment_accession,experiment_type,species,gene_id,gene_name,comparison_label,expression_value,expression_value_numeric,source_url,ingested_at
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000163221,S100A12,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.8,1.8,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000163221,S100A12,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,1.3377096755977301e-14,1.3377096755977301e-14,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000163485,ADORA1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.1,-1.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000163485,ADORA1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,0.000312188475095852,0.000312188475095852,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000163638,ADAMTS9,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.1,1.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000163638,ADAMTS9,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,1.43872545512445e-08,1.43872545512445e-08,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000163734,CXCL3,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.6,1.6,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000163734,CXCL3,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,8.28628135691271e-16,8.28628135691271e-16,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000163735,CXCL5,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.9,1.9,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000163735,CXCL5,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,1.46307040215997e-36,1.46307040215997e-36,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000163736,PPBP,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.2,1.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000163736,PPBP,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,3.19707902836584e-06,3.19707902836584e-06,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000163739,CXCL1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.3,1.3,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000163739,CXCL1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,4.96594289111516e-19,4.96594289111516e-19,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000164120,HPGD,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.4,-1.4,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000164120,HPGD,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,1.88636614189478e-12,1.88636614189478e-12,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000164266,SPINK1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.6,-1.6,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000164266,SPINK1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,4.89539202259475e-14,4.89539202259475e-14,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000164400,CSF2,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.1,1.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000164400,CSF2,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,0.000189511713298316,0.000189511713298316,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000164626,KCNK5,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-2.2,-2.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000164626,KCNK5,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,1.73610475976108e-26,1.73610475976108e-26,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000164683,HEY1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.4,-1.4,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000164683,HEY1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,5.75847333265356e-11,5.75847333265356e-11,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000165181,SHOC1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.1,-1.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000165181,SHOC1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,0.000433339500550775,0.000433339500550775,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000165272,AQP3,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.1,-1.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000165272,AQP3,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,1.17093629936147e-13,1.17093629936147e-13,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000166535,A2ML1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,2.2,2.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000166535,A2ML1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,4.4471547120330696e-34,4.4471547120330696e-34,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000167552,TUBA1A,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.4,1.4,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000167552,TUBA1A,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,8.1047472639319e-26,8.1047472639319e-26,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000167653,PSCA,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.5,-1.5,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000167653,PSCA,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,8.218157417645211e-19,8.218157417645211e-19,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000168874,ATOH8,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.2,-1.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000168874,ATOH8,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,1.90044017141457e-13,1.90044017141457e-13,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000169067,ACTBL2,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.1,1.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000169067,ACTBL2,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,4.71920064540481e-12,4.71920064540481e-12,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000169116,PARM1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.3,-1.3,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000169116,PARM1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,5.722035732874539e-12,5.722035732874539e-12,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000169248,CXCL11,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.1,1.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000169248,CXCL11,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,0.000208453831326099,0.000208453831326099,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000169429,CXCL8,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.2,1.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000169429,CXCL8,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,7.57160890664635e-24,7.57160890664635e-24,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000169469,SPRR1B,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.7,1.7,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000169469,SPRR1B,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,1.1917640890032701e-35,1.1917640890032701e-35,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000169474,SPRR1A,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.8,1.8,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000169474,SPRR1A,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,4.20120080759726e-14,4.20120080759726e-14,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000170458,CD14,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-2.6,-2.6,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000170458,CD14,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,6.5552852811756e-30,6.5552852811756e-30,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000170558,CDH2,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.1,1.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000170558,CDH2,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,3.7639190524298994e-12,3.7639190524298994e-12,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000170961,HAS2,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.8,1.8,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
